1829,DECANTERS & SPECIALTY PACKAGES,Ciclon Flask Pack,35,Bacardi U.s.a. Inc.,750,6,1,,70,2003-08-01 00:00:00,,,$7.09,10.64,42.54
1833,DECANTERS & SPECIALTY PACKAGES,Ketel One Citroen Shaker Set,790,Nolet Spirits Usa,750,6,1,,80,2003-08-01 00:00:00,,,$13.36,20.04,80.16
18348,STRAIGHT BOURBON WHISKIES,Four Roses Small Batch,184,Four Roses Distillery,750,6,1,,90,2013-12-01 00:00:00,40063400317,40063400300,$15.17,22.76,91.00
1835,DECANTERS & SPECIALTY PACKAGES,Bacardi Coco Glass Pack,35,Bacardi U.s.a. Inc.,750,6,1,,70,2003-08-01 00:00:00,,,$7.53,11.30,45.20
18350,SINGLE BARREL BOURBON WHISKIES,Four Roses Single Barrel,184,Four Roses Distillery,750,6,1,,100,2013-12-01 00:00:00,40063400027,18350,$20.17,30.26,121.00
18351,STRAIGHT BOURBON WHISKIES,Four Roses Yellow Label,184,Four Roses Distillery,1750,6,1,,80,2014-12-01 00:00:00,40063400430,40063400423,$21.95,32.93,131.70
18352,STRAIGHT BOURBON WHISKIES,Four Roses Yellow Label,184,Four Roses Distillery,750,12,1,,80,2014-12-01 00:00:00,40063400409,40063000081,$10.81,16.22,129.70
1836,DECANTERS & SPECIALTY PACKAGES,Bacardi Razz Glass Pack,35,Bacardi U.s.a. Inc.,750,6,1,,70,2003-08-01 00:00:00,,,$7.53,11.30,45.20
18362,SINGLE BARREL BOURBON WHISKIES,Four Roses SB Limited Edition 2013,184,Four Roses Distillery,750,6,1,,111,2012-06-07 00:00:00,,,$43.19,64.79,259.14
1837,DECANTERS & SPECIALTY PACKAGES,Bacardi Vanilla Glass Pack,35,Bacardi U.s.a. Inc.,750,6,1,,70,2003-08-01 00:00:00,,,$7.53,11.30,45.20
1838,DECANTERS & SPECIALTY PACKAGES,Malibu w/Dole Pineapple Juice,370,Pernod Ricard Usa/austin Nichols,1750,3,1,,42,2014-08-01 00:00:00,89540496054,10089500000000,$16.49,24.74,49.47
18406,STRAIGHT BOURBON WHISKIES,G&w Private Stock 4 Yr Str Bourbon,297,Laird And Company,750,12,1,,80,1974-05-01 00:00:00,,,$4.00,6.00,48.03
18407,STRAIGHT BOURBON WHISKIES,G & W Bourbon,297,Laird And Company,1000,12,1,,80,1988-08-01 00:00:00,84848200204,10084800000000,$4.94,7.41,59.22
18408,STRAIGHT BOURBON WHISKIES,G & W Bourbon,297,Laird And Company,1750,6,1,,80,1977-08-01 00:00:00,84848200105,10084800000000,$9.23,13.85,55.38
1841,FLAVORED VODKA,Skyy Rainbow Pack,461,Campari(skyy),750,12,1,,70,2003-05-01 00:00:00,,,$9.49,14.24,113.84
1846,DECANTERS & SPECIALTY PACKAGES,Ketel One Shaker Set,260,Diageo Americas,750,6,1,,80,2003-08-01 00:00:00,,,$13.47,20.21,80.84
185,DECANTERS & SPECIALTY PACKAGES,Bookers Bourbon W/leather Cigar Case,65,Jim Beam Brands,750,6,1,,125,1997-10-01 00:00:00,,,$26.79,40.19,160.76
1852,DECANTERS & SPECIALTY PACKAGES,Beefeater W/2 Rocks Glasses,370,Pernod Ricard Usa/austin Nichols,1750,6,1,,94,2005-08-01 00:00:00,,,$21.55,32.33,129.28
1855,DECANTERS & SPECIALTY PACKAGES,Beefeater w/Yeoman Pourer,370,Pernod Ricard Usa/austin Nichols,1750,6,1,,94,2013-10-01 00:00:00,89540510811,10089500000000,$21.99,32.99,131.94
1857,DECANTERS & SPECIALTY PACKAGES,Grey Goose Vodka Pewter Stemmed Martini Glass,35,Bacardi U.s.a. Inc.,750,6,1,,80,2003-08-01 00:00:00,,,$16.77,25.16,100.60
18576,DECANTERS & SPECIALTY PACKAGES,Henry Mckenna Special Reserve Jug,259,Heaven Hill Distilleries Inc.,750,6,1,,80,1995-10-01 00:00:00,,,$11.76,17.64,70.55
1858,DECANTERS & SPECIALTY PACKAGES,Grey Goose Le Citron W/pewter Stemmed Glass,35,Bacardi U.s.a. Inc.,750,6,1,,80,2003-08-01 00:00:00,,,$16.13,24.20,96.75
1859,DECANTERS & SPECIALTY PACKAGES,Grey Goose L'orange Pewter Stemmed Martini Gl,35,Bacardi U.s.a. Inc.,750,6,1,,80,2003-08-01 00:00:00,,,$16.77,25.16,100.60
1860,DECANTERS & SPECIALTY PACKAGES,Grey Goose La Vanille W/pewter Stemmed Glass,35,Bacardi U.s.a. Inc.,750,6,1,,80,2003-08-01 00:00:00,,,$16.13,24.20,96.75
1863,DECANTERS & SPECIALTY PACKAGES,Belvedere W/shot Glass & Serving Bowl,852,Millennium Import Company,750,6,1,,80,2003-08-01 00:00:00,,,$15.40,23.10,92.39
1864,DECANTERS & SPECIALTY PACKAGES,Stolichnaya With Ice Shot Pack,240,William Grant And Sons Inc.,750,6,1,,80,2003-08-01 00:00:00,,,$11.19,16.79,67.16
18656,SINGLE BARREL BOURBON WHISKIES,Henry McKenna Single Barrel 100proof,259,Heaven Hill Distilleries Inc.,750,6,1,,100,2012-08-06 00:00:00,,10096700000000,$16.67,25.01,100.00
18660,SINGLE BARREL BOURBON WHISKIES,Hudson Baby Bourbon,240,William Grant And Sons Inc.,375,12,1,,92,2012-07-23 00:00:00,,,$21.25,31.88,255.00
18662,STRAIGHT BOURBON WHISKIES,Hudson Four Grain,240,William Grant And Sons Inc.,375,12,1,,92,2012-07-23 00:00:00,,10850800000000,$24.17,36.26,290.00
1868,DECANTERS & SPECIALTY PACKAGES,Three Olives With Mini's Gift,395,Proximo,750,6,1,,80,2003-08-01 00:00:00,,,$10.40,15.60,62.40
1870,DECANTERS & SPECIALTY PACKAGES,Martini's Cosmo Martini W/shaker Gift,298,White Rock Distilleries Inc.,750,6,1,,48,2003-08-01 00:00:00,,,$7.67,11.51,46.00
1871,DECANTERS & SPECIALTY PACKAGES,Vox Vodka Appletini Kit 03,65,Jim Beam Brands,750,6,1,,80,2003-07-01 00:00:00,,,$15.99,23.99,95.96
1876,DECANTERS & SPECIALTY PACKAGES,Ketel One W/glasses,260,Diageo Americas,750,6,1,,80,2010-07-14 00:00:00,85156375059,10085200000000,$12.50,18.75,74.97
18806,STRAIGHT BOURBON WHISKIES,I. W. Harper Gold Medal Bourbon,260,Diageo Americas,750,6,1,,80,1996-05-01 00:00:00,,,$18.17,27.26,109.00
1882,DECANTERS & SPECIALTY PACKAGES,Absolut Mini Five Pack,370,Pernod Ricard Usa/austin Nichols,251,28,1,,80,2003-08-01 00:00:00,,,$4.68,7.02,131.00
18906,STRAIGHT BOURBON WHISKIES,J.R. Ewing Private Reserve,373,Prairie Creek Beverages Llc,750,6,1,,80,2014-10-01 00:00:00,793574000000,10793600000000,$16.00,24.00,96.00
1891,IMPORTED VODKA,Absolut Britto,370,Pernod Ricard Usa/austin Nichols,1502,6,1,,70,2003-09-01 00:00:00,,,$23.41,35.12,140.45
1893,DECANTERS & SPECIALTY PACKAGES,Uv Blue Vodka Party Pack,380,Phillips Beverage Company,1750,3,1,,60,2005-09-01 00:00:00,,,$9.27,13.91,27.80
18996,STRAIGHT BOURBON WHISKIES,Jacob's Well Ky. Straight Bbn.,65,Jim Beam Brands,750,12,1,,84,1997-01-01 00:00:00,,,$10.35,15.53,124.19
1900,DECANTERS & SPECIALTY PACKAGES,Giori Butterfly Decanter,969,Aveniu Brands,402,4,1,,80,2001-09-01 00:00:00,,,$48.93,73.40,195.70
19006,STRAIGHT BOURBON WHISKIES,Jefferson's Reserve,91,Castle Brands,750,6,1,,90,2014-07-01 00:00:00,655709000000,10655700000000,$26.49,39.74,158.94
19009,STRAIGHT BOURBON WHISKIES,Jefferson's Very Small Batch,91,Castle Brands,750,6,1,,82,2014-07-01 00:00:00,655709000000,10655700000000,$15.83,23.75,94.98
19012,STRAIGHT BOURBON WHISKIES,Jefferson's Presidential Select 18yr,91,Castle Brands,750,6,1,,94,2012-04-12 00:00:00,,10655700000000,$46.77,70.16,280.60
19015,STRAIGHT BOURBON WHISKIES,Jeremiah Weed Blended Bourbon,260,Diageo Americas,750,12,1,,90,2010-04-01 00:00:00,82000747758,10082000000000,$8.92,13.38,107.03
19019,STRAIGHT BOURBON WHISKIES,Jesse James Bourbon,294,Jesse James Distilling Company,750,12,1,,80,2012-06-01 00:00:00,89105510331,19019,$9.52,14.28,114.22
19026,STRAIGHT BOURBON WHISKIES,Jim Beam Black,65,Jim Beam Brands,750,12,1,,86,1997-06-01 00:00:00,80686034407,80686034407,$13.65,20.48,163.80
19028,STRAIGHT BOURBON WHISKIES,Jim Beam Black Ky Str. Bbn.,65,Jim Beam Brands,1750,6,1,,90,1997-06-01 00:00:00,,,$19.19,28.79,115.16
19030,STRAIGHT BOURBON WHISKIES,Jim Beam Jacob's Ghost Mini,65,Jim Beam Brands,500,12,10,,80,2013-03-01 00:00:00,80686121015,10080700000000,$4.70,7.05,56.40
19032,STRAIGHT BOURBON WHISKIES,Jim Beam Jacob's Ghost,65,Jim Beam Brands,750,12,1,,80,2013-03-01 00:00:00,80686121039,10080700000000,$13.65,20.48,163.80
19036,STRAIGHT BOURBON WHISKIES,Jim Beam Signature Craft 12YR,65,Jim Beam Brands,750,6,1,,86,2013-11-01 00:00:00,80686106029,10080700000000,$20.99,31.49,125.94
19038,STRAIGHT BOURBON WHISKIES,Jim Beam Signature Craft Brandy Finish,65,Jim Beam Brands,750,6,1,,86,2013-11-01 00:00:00,80686106036,10080700000000,$20.99,31.49,125.94
19061,STRAIGHT BOURBON WHISKIES,Jim Beam Mini,65,Jim Beam Brands,500,12,10,,80,1985-11-01 00:00:00,80686001904,10080700000000,$6.83,10.25,81.92
19062,STRAIGHT BOURBON WHISKIES,Jim Beam Ky Str Bourbon,65,Jim Beam Brands,100,48,1,,80,2006-06-01 00:00:00,,,$1.42,2.13,68.22
19063,STRAIGHT BOURBON WHISKIES,Jim Beam,65,Jim Beam Brands,200,48,1,,80,1988-04-01 00:00:00,80686001706,10080700000000,$3.10,4.65,148.55
19064,STRAIGHT BOURBON WHISKIES,Jim Beam,65,Jim Beam Brands,375,24,1,,80,1985-05-01 00:00:00,80686001607,10080700000000,$4.76,7.14,114.11
19066,STRAIGHT BOURBON WHISKIES,Jim Beam,65,Jim Beam Brands,750,12,1,,80,1985-05-01 00:00:00,80686001409,80686001409,$10.49,15.74,125.88
19067,STRAIGHT BOURBON WHISKIES,Jim Beam,65,Jim Beam Brands,1000,12,1,,80,1983-11-01 00:00:00,80686001201,80686001829,$12.08,18.12,144.89
19068,STRAIGHT BOURBON WHISKIES,Jim Beam,65,Jim Beam Brands,1750,6,1,,80,1983-09-01 00:00:00,80686001102,80686001614,$19.94,29.91,119.64
19081,DECANTERS & SPECIALTY PACKAGES,Jim Beam Operation Homefront,65,Jim Beam Brands,1750,6,1,,80,2014-04-01 00:00:00,80686001300,19081,$19.94,29.91,119.64
19082,DECANTERS & SPECIALTY PACKAGES,Jim Beam Operation Homefront,65,Jim Beam Brands,1750,6,1,,80,2014-05-01 00:00:00,,10080700000000,$19.94,29.91,119.64
19096,STRAIGHT BOURBON WHISKIES,Jim Beam Traveler,65,Jim Beam Brands,750,12,1,,80,1990-10-01 00:00:00,80686001430,10080700000000,$10.49,15.74,125.88
19099,STRAIGHT BOURBON WHISKIES,Jim Beam Distillers Series,65,Jim Beam Brands,750,12,1,,90,2008-10-01 00:00:00,,,$10.57,15.86,126.88
19110,STRAIGHT BOURBON WHISKIES,Jim Beam Devil's Cut Mini,65,Jim Beam Brands,500,12,10,,90,2014-10-01 00:00:00,80686005040,10080700000000,$3.60,5.40,43.20
19112,STRAIGHT BOURBON WHISKIES,Jim Beam Devil's Cut,65,Jim Beam Brands,750,12,1,,90,2011-06-01 00:00:00,80686005018,10080700000000,$15.23,22.85,182.69
19116,SINGLE BARREL BOURBON WHISKIES,Jim Beam Single Barrel,65,Jim Beam Brands,750,6,1,,95,2014-03-01 00:00:00,80686013266,10080700000000,$18.37,27.56,110.22
1922,DECANTERS & SPECIALTY PACKAGES,Giori Ornaments (two Bells),969,Aveniu Brands,200,2,1,,80,2001-09-01 00:00:00,,,$49.32,73.98,98.64
19224,STRAIGHT BOURBON WHISKIES,Knob Creek Bourbon,65,Jim Beam Brands,375,12,1,,100,2011-06-01 00:00:00,80686016601,10080700000000,$10.25,15.38,123.04
19226,STRAIGHT BOURBON WHISKIES,Knob Creek,65,Jim Beam Brands,750,6,1,,100,1992-09-01 00:00:00,80686016403,80686016038,$20.47,30.71,122.82
19234,STRAIGHT BOURBON WHISKIES,Knob Creek Bourbon,65,Jim Beam Brands,375,12,1,,100,2011-06-01 00:00:00,,,$10.49,15.74,125.92
19235,SINGLE BARREL BOURBON WHISKIES,Knob Creek Single Barrel Reserve,65,Jim Beam Brands,750,6,1,,120,2011-04-01 00:00:00,80686016045,10080700000000,$24.67,37.01,148.02
1927,DECANTERS & SPECIALTY PACKAGES,Chopin With Boston Shaker,305,Mhw Ltd,750,6,1,,80,2004-08-01 00:00:00,,,$15.40,23.10,92.39
1931,DECANTERS & SPECIALTY PACKAGES,Hennessy Black Gift Box,420,Moet Hennessy Usa Inc.,750,12,1,,86,2013-10-01 00:00:00,81753815554,10081800000000,$22.49,33.74,269.88
1935,DECANTERS & SPECIALTY PACKAGES,Captain Morgan's Parrot Bay With Pitcher,260,Diageo Americas,750,6,1,,42,2004-08-01 00:00:00,,,$7.09,10.64,42.53
19400,SCOTCH WHISKIES,Label 5,322,U.s. Distilled Prod. Co,750,12,1,,80,2012-08-01 00:00:00,84279986982,10084300000000,$10.00,15.00,120.00
1943,DECANTERS & SPECIALTY PACKAGES,Skyy Vanilla With Tgif Mudslide Co-Pack,461,Campari(skyy),750,6,1,,70,2004-06-01 00:00:00,,,$9.49,14.24,56.92
19436,STRAIGHT BOURBON WHISKIES,Lexington,492,Western Spirits Beverage Co. Llc,750,6,1,,86,2012-10-01 00:00:00,812459000000,10812500000000,$14.54,21.81,87.19
1947,DECANTERS & SPECIALTY PACKAGES,Turi Martini Valet,35,Bacardi U.s.a. Inc.,750,6,1,,80,2004-08-01 00:00:00,,,$11.67,17.51,70.00
19474,STRAIGHT BOURBON WHISKIES,Maker's Mark,65,Jim Beam Brands,375,12,1,,90,2004-03-01 00:00:00,85246144534,85246452349,$7.86,11.79,94.25
19475,STRAIGHT BOURBON WHISKIES,Maker's Mark Replica,65,Jim Beam Brands,375,12,1,,90,2014-11-01 00:00:00,85246185000,10085200000000,$7.86,11.79,94.25
19476,STRAIGHT BOURBON WHISKIES,Maker's Mark,65,Jim Beam Brands,750,12,1,,90,1983-12-01 00:00:00,85246139431,85246475386,$16.79,25.19,201.48
19477,STRAIGHT BOURBON WHISKIES,Maker's Mark,65,Jim Beam Brands,1000,12,1,,90,2002-08-01 00:00:00,85246139424,10085200000000,$22.04,33.06,264.48
19478,STRAIGHT BOURBON WHISKIES,Maker's Mark,65,Jim Beam Brands,1750,6,1,,90,1999-09-01 00:00:00,85246139417,85246449219,$34.64,51.96,207.84
1948,DECANTERS & SPECIALTY PACKAGES,Turi Martini Valet,330,Monsieur Henri Wines Ltd.,750,6,1,,80,2004-08-01 00:00:00,,,$11.67,17.51,70.00
19486,STRAIGHT BOURBON WHISKIES,Maker's 46,65,Jim Beam Brands,750,6,1,,94,2010-06-01 00:00:00,85246500101,10085200000000,$21.00,31.50,125.96
1950,DECANTERS & SPECIALTY PACKAGES,Ciroc W/martini Glass,260,Diageo Americas,750,6,1,,94,2004-08-01 00:00:00,,,$16.77,25.16,100.62
1951,DECANTERS & SPECIALTY PACKAGES,Tanqueray No Ten W/martini Glass,260,Diageo Americas,750,6,1,,80,2004-08-01 00:00:00,,,$15.97,23.96,95.80
1953,DECANTERS & SPECIALTY PACKAGES,Captain Morgans Parrot Bay With Pitcher,260,Diageo Americas,750,6,1,,42,2004-08-01 00:00:00,,,$7.09,10.64,42.53
1954,DECANTERS & SPECIALTY PACKAGES,Captain Morgan Mango With Pitcher,260,Diageo Americas,750,6,1,,42,2004-08-01 00:00:00,,,$7.09,10.64,42.53
1955,DECANTERS & SPECIALTY PACKAGES,Captain Morgan Pineapple With Pitcher,260,Diageo Americas,750,6,1,,42,2004-08-01 00:00:00,,,$7.09,10.64,42.53
1956,DECANTERS & SPECIALTY PACKAGES,Magellan Gin w/Martini Glass,305,Mhw Ltd,750,6,1,,88,2013-10-01 00:00:00,89768903082,10689800000000,$17.00,25.50,101.97
19560,STRAIGHT BOURBON WHISKIES,Maker's Mark Three Pack Red White And Blue,65,Jim Beam Brands,1127,4,1,,90,2010-06-01 00:00:00,85246500095,,$20.47,30.71,81.86
1958,DECANTERS & SPECIALTY PACKAGES,Rhum Barbancourt Five Star w/2 Glasses,305,Mhw Ltd,750,6,1,,86,2013-10-01 00:00:00,89768873385,10689800000000,$13.34,20.01,80.00
19586,SINGLE BARREL BOURBON WHISKIES,Distiller's Masterpiece Whiskey,65,Jim Beam Brands,750,1,1,,99,1999-10-01 00:00:00,,,$117.45,176.18,117.45
1959,DECANTERS & SPECIALTY PACKAGES,Courvoisier Vsop Cognac W/snifters,490,Allied Domecq Spirits And Wine Usa,750,6,1,,80,1986-10-01 00:00:00,,,$25.55,38.33,153.29
19638,STRAIGHT BOURBON WHISKIES,Mattingly & Moore Str Bourbon,259,Heaven Hill Distilleries Inc.,1750,6,1,,80,1977-05-01 00:00:00,,,$8.20,12.30,49.21
1965,DECANTERS & SPECIALTY PACKAGES,Vox Vodka Gift Set,65,Jim Beam Brands,750,6,1,,80,2004-08-01 00:00:00,,,$13.92,20.88,83.53
1969,DECANTERS & SPECIALTY PACKAGES,Van Gogh Vodka Gift Set,421,Sazerac Co. Inc.,750,4,1,,80,2004-08-01 00:00:00,,,$16.00,24.00,64.00
1972,DECANTERS & SPECIALTY PACKAGES,Courvoisier Erte Decanter 1994,490,Allied Domecq Spirits And Wine Usa,750,1,1,,80,1992-10-01 00:00:00,,,$299.63,449.45,299.63
19726,STRAIGHT BOURBON WHISKIES,Mccormick Str Bourbon Whiskey,300,Mccormick Distilling Company,750,12,1,,80,1988-08-01 00:00:00,,,$4.08,6.12,48.99
1976,DECANTERS & SPECIALTY PACKAGES,Cruzan Holiday Cd 2-Pack,707,Cruzan International Inc.,750,6,1,,55,2005-08-01 00:00:00,,,$11.99,17.99,71.95
1978,DECANTERS & SPECIALTY PACKAGES,Courvoisier Vs Designer Bottle,490,Allied Domecq Spirits And Wine Usa,750,6,1,,80,2003-03-01 00:00:00,,,$14.38,21.57,86.27
1979,DECANTERS & SPECIALTY PACKAGES,Level With 2 Glasses,65,Jim Beam Brands,750,6,1,,80,2005-08-01 00:00:00,,,$17.97,26.96,107.83
1982,DECANTERS & SPECIALTY PACKAGES,Courvoisier Vs With Snifters,490,Allied Domecq Spirits And Wine Usa,750,6,1,,80,1996-09-01 00:00:00,,,$14.44,21.66,86.65
1986,DECANTERS & SPECIALTY PACKAGES,Courvoisier Vs W/2 Highball Glasses,65,Jim Beam Brands,750,6,1,,80,2000-08-01 00:00:00,,,$14.17,21.26,85.00
1989,DECANTERS & SPECIALTY PACKAGES,Courvoisier VS w/Flask,65,Jim Beam Brands,750,6,1,,80,2013-10-01 00:00:00,80686961208,10080700000000,$15.22,22.83,91.32
1995,DECANTERS & SPECIALTY PACKAGES,Courvoisier Vsop W/cigar Case,490,Allied Domecq Spirits And Wine Usa,750,6,1,,80,1997-10-01 00:00:00,,,$23.98,35.97,143.86
19956,STRAIGHT BOURBON WHISKIES,Old Charter Proprietor's Reserve Bourbon,421,Sazerac Co. Inc.,750,6,1,,90,1996-05-01 00:00:00,,,$18.33,27.50,110.00
1996,DECANTERS & SPECIALTY PACKAGES,Courvoisier Vsop With 2 Rocks Glasses,65,Jim Beam Brands,750,6,1,,80,2001-08-01 00:00:00,,,$24.20,36.30,145.20
1998,DECANTERS & SPECIALTY PACKAGES,Courvoisier Vsop W/decanter,490,Allied Domecq Spirits And Wine Usa,750,6,1,,80,1998-08-01 00:00:00,,,$25.55,38.33,153.29
2002,DECANTERS & SPECIALTY PACKAGES,Courvoisier Vsop W/50ml Xo,65,Jim Beam Brands,750,6,1,,80,2005-07-31 00:00:00,,,$14.79,22.19,88.76
2006,DECANTERS & SPECIALTY PACKAGES,Courvoisier Xo W/humidor,490,Allied Domecq Spirits And Wine Usa,750,1,1,,80,1997-09-01 00:00:00,,,$222.22,333.33,222.22
20066,STRAIGHT BOURBON WHISKIES,Very Special Old Fitzgerald Bourbon,260,Diageo Americas,750,6,1,,90,1996-05-01 00:00:00,,,$16.83,25.25,101.00
2010,DECANTERS & SPECIALTY PACKAGES,Courvoisier Xo W/snifters,490,Allied Domecq Spirits And Wine Usa,750,6,1,,80,2000-08-01 00:00:00,,,$73.33,110.00,439.96
20136,STRAIGHT BOURBON WHISKIES,Old Montana Red Eye,387,Montana Distillers Inc.,750,12,1,,80,1998-04-01 00:00:00,,,$8.00,12.00,96.03
20244,STRAIGHT BOURBON WHISKIES,Old Crow 4yr Ky Str Bourbon Sour Mash,65,Jim Beam Brands,375,24,1,,80,1985-05-01 00:00:00,,,$2.37,3.56,56.80
20246,STRAIGHT BOURBON WHISKIES,Old Crow,65,Jim Beam Brands,750,12,1,,80,1993-06-01 00:00:00,80686507406,10080700000000,$4.46,6.69,53.52
20247,STRAIGHT BOURBON WHISKIES,Old Crow,65,Jim Beam Brands,1000,12,1,,80,1984-11-01 00:00:00,80686507208,10080700000000,$4.98,7.47,59.76
20248,STRAIGHT BOURBON WHISKIES,Old Crow,65,Jim Beam Brands,1750,6,1,,80,1977-02-01 00:00:00,80686507123,10080700000000,$9.44,14.16,56.64
20256,STRAIGHT BOURBON WHISKIES,Old Crow Reserve,65,Jim Beam Brands,750,12,1,,86,2012-01-04 00:00:00,,10080700000000,$3.88,5.82,23.25
20286,STRAIGHT BOURBON WHISKIES,Old Crow Traveler,65,Jim Beam Brands,750,12,1,,80,1973-02-01 00:00:00,80686507437,10080700000000,$4.46,6.69,53.52
2030,IMPORTED GRAPE BRANDIES,A.de Fussigny Cigare Cannister Cognac,65,Jim Beam Brands,750,1,1,,80,1997-06-01 00:00:00,,,$51.94,77.91,51.94
20316,STRAIGHT BOURBON WHISKIES,Old Ezra 7YR,434,Luxco-st Louis,750,12,1,,101,2014-06-01 00:00:00,88352112985,10088400000000,$9.59,14.39,115.00
20320,DECANTERS & SPECIALTY PACKAGES,Sobieski w/Flask,267,Imperial Brands Inc.,1750,6,1,,80,2012-10-01 00:00:00,,20089000000000,$10.98,16.47,65.90
20366,STRAIGHT BOURBON WHISKIES,Old Forester Bourbon,85,Brown-forman Corporation,750,12,1,,86,2005-09-01 00:00:00,,,$8.75,13.13,104.96
2043,DECANTERS & SPECIALTY PACKAGES,Stolichnaya Raspberi With Lemonade,240,William Grant And Sons Inc.,750,6,1,,70,2005-07-01 00:00:00,,,$11.19,16.79,67.16
20441,STRAIGHT BOURBON WHISKIES,Old Grand-Dad 4 Yr Ky Str Bourbon,65,Jim Beam Brands,502,12,1,,86,1996-11-01 00:00:00,,,$5.63,8.45,67.60
20446,STRAIGHT BOURBON WHISKIES,Old Grand-Dad 4 Yr Ky Str Bourbon,65,Jim Beam Brands,750,12,1,,86,1971-11-01 00:00:00,,,$7.87,11.81,94.41
2048,DECANTERS & SPECIALTY PACKAGES,Giori Casino Decanter,969,Aveniu Brands,200,4,1,,80,2001-09-01 00:00:00,,,$63.86,95.79,255.43
2054,DECANTERS & SPECIALTY PACKAGES,Giori Octopus Decanter,969,Aveniu Brands,402,4,1,,80,2001-09-01 00:00:00,,,$50.52,75.78,202.09
2055,DECANTERS & SPECIALTY PACKAGES,Giori Ship With Brass Anchor,969,Aveniu Brands,375,2,1,,80,2001-09-01 00:00:00,,,$166.65,249.98,333.30
2057,DECANTERS & SPECIALTY PACKAGES,Giori Unicorn Decanter,969,Aveniu Brands,200,2,1,,80,2001-09-01 00:00:00,,,$47.72,71.58,95.43
2068,DECANTERS & SPECIALTY PACKAGES,Hennessy Xo W/snifters,420,Moet Hennessy Usa Inc.,750,6,1,,80,2005-08-01 00:00:00,,,$90.79,136.19,544.76
2070,DECANTERS & SPECIALTY PACKAGES,Hennessy Vsop W/snifters,420,Moet Hennessy Usa Inc.,750,6,1,,80,2005-08-01 00:00:00,81753813819,10081800000000,$29.98,44.97,179.90
2073,DECANTERS & SPECIALTY PACKAGES,Hennessey Vs W/ Hennessey Vsop Mini,420,Moet Hennessy Usa Inc.,750,12,1,,80,2006-08-01 00:00:00,,,$15.96,23.94,191.53
2080,DECANTERS & SPECIALTY PACKAGES,Absolut Five Summer Pack,370,Pernod Ricard Usa/austin Nichols,251,24,1,,80,2005-05-01 00:00:00,,,$4.68,7.02,112.32
20817,STRAIGHT BOURBON WHISKIES,Old Taylor Ky Str. Bbn.,65,Jim Beam Brands,1000,12,1,,80,2000-08-01 00:00:00,,,$7.78,11.67,93.32
2088,DECANTERS & SPECIALTY PACKAGES,Pyrat Xo Reserve Gift,410,The Patron Spirits Company,750,6,1,,80,2005-08-01 00:00:00,,,$15.72,23.58,94.30
20946,STRAIGHT BOURBON WHISKIES,Old Whiskey River Bourbon,25,Alive Spirits,750,6,1,,86,2001-10-01 00:00:00,,,$13.58,20.37,81.50
2100,DECANTERS & SPECIALTY PACKAGES,Martell Vs Coganc W/glasses,370,Pernod Ricard Usa/austin Nichols,750,6,1,,80,2006-08-01 00:00:00,,,$14.50,21.75,86.98
21075,STRAIGHT BOURBON WHISKIES,Prichard's Double Barreled,969,Aveniu Brands,750,6,1,,90,2012-11-01 00:00:00,812164000000,10812200000000,$31.20,46.80,187.17
21206,STRAIGHT BOURBON WHISKIES,Rebel Yell,434,Luxco-st Louis,750,12,1,,80,2013-05-01 00:00:00,88352117942,10088400000000,$8.50,12.75,102.00
21210,STRAIGHT BOURBON WHISKIES,Rebel Reserve,434,Luxco-st Louis,750,6,1,,90,2012-06-01 00:00:00,88352125473,10088400000000,$14.84,22.26,89.00
21220,STRAIGHT BOURBON WHISKIES,Red State Bourbon,259,Heaven Hill Distilleries Inc.,750,12,1,,80,2011-11-01 00:00:00,96749012510,10096700000000,$7.92,11.88,95.00
21236,STRAIGHT BOURBON WHISKIES,Ridgemont Reserve 1792,55,Sazerac North America,750,6,1,,93,2006-02-01 00:00:00,88100000021,88100100028,$16.12,24.18,96.70
21376,BLENDED WHISKIES,Sam Houston American Straight Whiskey,492,Western Spirits Beverage Co. Llc,750,6,1,,80,2011-06-01 00:00:00,812459000000,10812500000000,$14.50,21.75,87.00
2140,IMPORTED GRAPE BRANDIES,Meukow Xo Cognac,55,Sazerac North America,750,6,1,,80,1999-09-01 00:00:00,,,$66.47,99.71,398.84
2141,DECANTERS & SPECIALTY PACKAGES,Meukow Vs Gift,55,Sazerac North America,750,6,1,,80,2005-09-01 00:00:00,,,$15.08,22.62,90.45
2144,IMPORTED GRAPE BRANDIES,Meukow Vs Cognac W/2 Glasses,55,Sazerac North America,750,6,1,,80,2001-08-01 00:00:00,,,$14.97,22.46,89.84
2147,IMPORTED GRAPE BRANDIES,Meukow Xo W/ Rack & Tulip Glasses,55,Sazerac North America,375,6,1,,80,2002-09-01 00:00:00,,,$36.90,55.35,221.41
21480,STRAIGHT BOURBON WHISKIES,Benchmark Old No. 8,421,Sazerac Co. Inc.,750,12,1,,80,2011-02-01 00:00:00,88004020842,10088000000000,$6.38,9.57,76.48
2150,DECANTERS & SPECIALTY PACKAGES,Meukow Xo W/snifters,55,Sazerac North America,750,6,1,,80,2002-09-01 00:00:00,,,$65.14,97.71,390.84
21546,STRAIGHT BOURBON WHISKIES,Straight Western Bourbon,350,Luxco-cleveland,750,12,1,,80,1992-04-01 00:00:00,,,$3.99,5.99,47.92
